#  RA   Dec   redshift   u    g   r   i   z
34.08710195 -8.045038804 0.84 26.5201 25.3804 23.7007 22.311 21.6699
34.2525743 -8.045117222 0.64 26.531 24.7568 23.2894 22.1413 21.7043
34.18493298 -8.045209862 0.5 26.357 23.8854 22.3855 21.4017 20.9735
34.81851218 -8.04562425 0.26 23.0428 21.4861 20.303 19.8124 19.5163
34.50071071 -8.044965908 0.85 25.4525 24.5818 23.5262 22.283 21.6727
34.80674612 -8.042782619 0.71 26.0106 24.5827 23.2087 22.0508 21.4761
34.87802522 -8.043138151 0.19 22.4079 20.9077 19.9339 19.5334 19.2794
34.15856526 -8.040277083 0.36 24.9494 23.4161 22.2451 21.6266 21.2757
34.55006043 -8.040785416 0.88 25.0013 24.2824 23.15 21.8336 21.247
34.24143662 -8.039104436 0.72 26.057 24.7033 23.4136 22.1517 21.652
34.0357477 -8.038331821 0.5 25.8205 23.6815 22.202 21.421 21.0784
34.15702814 -8.039002542 0.83 25.0388 24.3115 22.962 21.6631 21.1762
34.42851884 -8.039543951 0.53 24.7623 23.1664 21.7299 20.8828 20.4519
34.77759437 -8.037961753 0.6 26.7704 24.9452 23.347 22.3363 21.914
34.32624785 -8.036809474 0.71 24.6882 23.4811 22.1503 20.9004 20.4929
34.28036485 -8.036620979 0.7 99.0 24.1748 22.5449 21.1451 20.6595
34.79999645 -8.036017536 0.75 26.7136 24.763 23.0146 21.8253 21.0699
34.10592505 -8.033835599 0.84 26.0657 25.175 23.5673 22.0881 21.5748
34.25631057 -8.032790115 0.81 26.2018 24.9128 23.2344 22.0042 21.3416
34.0747113 -8.032579613 0.61 24.6054 23.4188 22.1526 21.2149 20.8569
34.7830798 -8.031955176 0.35 24.6435 23.1441 21.9148 21.369 21.0318
34.43838618 -8.031591364 0.58 26.4539 24.5963 23.5875 22.4662 22.2234
34.401794 -8.030899272 0.43 25.2695 23.7393 22.326 21.7025 21.3837
34.40539267 -8.030846827 0.35 24.1928 22.5067 21.1695 20.582 20.2593
34.45287767 -8.030195441 0.97 25.4037 24.6286 23.4559 22.3305 21.3745
34.18785479 -8.029722869 0.65 99.0 24.7552 23.1947 21.9306 21.4833
34.20141983 -8.029861436 0.72 24.6505 23.3353 22.0087 20.7571 20.2699
34.62354611 -8.028444559 0.42 26.7261 24.4896 23.0166 22.3326 21.9181
34.74521015 -8.027655094 0.5 99.0 24.2425 22.7637 21.9151 21.5968
34.26853402 -8.026543961 0.64 25.0069 23.2946 21.8177 20.6455 20.2559
34.46765033 -8.026229254 0.21 24.1303 22.5292 21.5196 21.0507 20.7874
34.16817802 -8.024639843 0.75 26.6377 25.1206 23.5848 22.2489 21.7229
34.05195289 -8.024389573 0.56 25.929 24.6666 23.1852 22.3915 21.9867
34.33810562 -8.024285263 0.48 25.9403 23.5245 21.9815 21.0877 20.7099
34.73898585 -8.022516814 0.44 25.9189 23.6514 22.1925 21.4071 20.9574
34.57444499 -8.021252792 0.81 99.0 25.73 23.8874 22.4571 21.6032
34.27572631 -8.021794393 0.29 24.0475 22.4172 21.2081 20.6562 20.4066
34.16541912 -8.020330734 0.73 26.1575 24.8081 23.2236 21.984 21.5341
34.53223808 -8.01986096 0.59 26.1345 24.4776 23.096 22.16 21.5701
34.57810829 -8.018913005 0.87 26.235 25.3025 23.5715 22.2864 21.6311
34.49812505 -8.018681126 0.3 23.8518 22.1028 20.8559 20.3018 20.0418
34.08561919 -8.017252768 0.75 26.2729 24.7925 23.1766 21.9044 21.4052
34.16576392 -8.017081492 0.76 25.5816 24.793 23.5971 22.3996 22.0683
34.56264291 -8.01615402 0.74 25.0912 23.8605 22.6975 21.3666 20.8246
34.16155094 -8.01635379 0.71 25.6076 23.8699 22.3591 21.0434 20.5599
34.55223662 -8.016423626 0.9 24.6366 23.9041 22.2309 20.8945 20.2123
34.6487746 -8.014067571 0.74 25.1976 24.1552 23.0971 21.9489 21.489
34.56354372 -8.013937933 0.73 25.1686 24.0277 23.082 21.8153 21.4615
34.95307468 -8.013172559 0.59 24.8677 23.5875 22.157 21.2402 20.8952
34.04269226 -8.012671943 0.75 26.2242 24.9162 23.3443 22.0585 21.5912
34.90711422 -8.013435466 0.92 25.2105 24.46 22.933 21.7299 20.987
34.36464575 -8.012377505 0.57 25.1132 23.9679 22.6817 21.8814 21.493
34.94519534 -8.012576854 0.59 24.9473 23.6869 22.3705 21.5341 21.0018
34.0871033 -8.009795448 0.73 25.8227 24.5972 23.4638 22.2577 21.7331
34.92082495 -8.01020321 0.74 25.4276 24.3552 23.1151 21.9476 21.4399
34.88352228 -8.009056757 0.54 26.4238 24.3541 23.1195 22.0939 21.6951
34.88614574 -8.008665175 0.33 24.6921 23.2273 22.0873 21.5681 21.1673
34.18200098 -8.008527503 0.7 25.2411 23.9744 23.0488 21.9268 21.5622
34.2514327 -8.00406491 0.64 26.0443 24.7079 23.3792 22.349 21.9287
34.28115745 -8.004311119 0.65 25.3957 23.3867 21.8126 20.6113 20.1552
34.37159819 -8.002856961 0.46 26.0963 23.7782 22.2401 21.4094 21.0154
34.42103373 -8.002547021 0.71 25.6343 24.4643 23.0523 21.891 21.4542
34.32046162 -8.00252324 0.45 25.8292 23.5517 22.1273 21.2657 20.9027
34.21043945 -8.001184883 0.66 25.6416 24.4144 23.096 22.0685 21.6445
34.04669902 -8.000876406 0.95 99.0 26.2653 23.9362 22.4855 21.6469
34.89074494 -7.999593235 1.04 25.9757 25.609 23.5856 22.307 21.5159
34.11424521 -7.998989486 0.67 26.151 24.1223 22.5666 21.2871 20.8625
34.34763276 -7.99890571 0.57 24.2677 23.0878 21.8341 21.0146 20.635
34.30478461 -7.998346856 0.52 25.6836 23.9169 22.517 21.7337 21.2002
34.21305135 -7.996138929 0.85 25.0072 24.2537 23.1501 21.8855 21.3571
34.74567678 -7.99489972 0.6 25.2845 24.0291 22.7678 21.8571 21.4476
34.18288045 -7.993895578 0.86 25.3419 24.4866 23.2924 22.1382 21.4068
34.5789263 -7.993747056 0.78 25.5433 24.5087 23.5991 22.1957 21.7895
34.3431876 -7.993743714 0.56 26.0017 24.5531 23.1305 22.2582 21.8591
34.858767 -7.991874309 0.54 27.2364 24.2771 22.8437 21.8443 21.4146
34.12035168 -7.989761196 0.76 25.3797 24.2831 22.9932 21.7052 21.2037
34.28380562 -7.989457266 0.71 25.801 24.5415 23.3885 22.09 21.7475
34.07963586 -7.988986571 0.56 26.5828 24.4539 23.0228 22.0219 21.625
34.03394307 -7.988907805 0.75 99.0 25.2249 23.6316 22.2054 21.3612
34.03067439 -7.986549149 0.67 26.9708 25.0468 23.6589 22.3889 21.9181
34.18986358 -7.986481472 0.5 26.6431 24.5191 23.1754 22.2664 21.9741
34.89662326 -7.987359883 0.3 23.9982 22.268 20.9612 20.4196 20.0959
34.56293414 -7.986640852 0.31 25.5788 24.1948 23.0626 22.4415 22.3817
34.34126068 -7.985776955 0.68 99.0 25.1858 23.5893 22.2982 21.7928
34.07086812 -7.986768624 0.72 26.4608 24.3327 22.6922 21.3089 20.7749
34.20742144 -7.985203694 0.8 26.7704 24.9055 23.0031 21.7403 20.9874
34.21138186 -7.984293996 0.96 25.4577 24.8375 23.4978 22.2523 21.4368
34.46050634 -7.984804807 0.77 25.3363 23.8542 22.3271 20.9186 20.308
34.2355537 -7.982821427 0.78 26.678 25.4375 23.8221 22.4945 21.9705
34.50463602 -7.983265482 0.73 25.0776 23.9982 22.8446 21.6077 21.1812
34.09381795 -7.982038144 0.58 25.4648 23.8349 22.2871 21.3332 20.9575
34.41591148 -7.981815138 0.37 25.764 24.143 22.6934 22.0999 21.8539
34.12231236 -7.981164378 0.71 26.8511 24.8867 23.2287 21.9039 21.4028
34.2120077 -7.981325463 0.51 25.811 24.1348 22.6408 21.9087 21.4216
34.55887127 -7.979689334 0.76 26.5868 24.7364 23.0775 21.7418 20.971
34.11423526 -7.979155789 0.8 26.0127 25.0997 23.7174 22.3299 21.8291
34.11186976 -7.979758386 0.74 26.0917 24.1046 22.3922 21.0179 20.4738
34.32388027 -7.97842689 0.51 24.6753 23.0853 21.689 20.8651 20.4801
34.75963235 -7.978033046 0.23 23.8602 22.2538 21.171 20.6836 20.4419
34.83829604 -7.977347927 0.52 24.5913 23.4125 22.0735 21.3696 21.0425
34.47307892 -7.977769165 0.71 24.3169 23.3163 22.0958 21.0016 20.5768
34.56184074 -7.977078081 0.52 25.1534 23.7976 22.4975 21.6398 21.4023
34.48000652 -7.977721496 0.21 23.9117 22.3128 21.3427 20.8537 20.5834
34.80311289 -7.975300134 0.99 25.1784 24.7556 23.3242 22.0947 21.3985
34.11295556 -7.973144088 0.79 25.8672 24.7232 23.0601 21.7905 21.2817
34.47842984 -7.974767021 0.22 22.876 21.489 20.5734 20.1011 19.8837
34.49182664 -7.971417062 0.21 25.0232 23.4562 22.4859 22.0567 21.7219
34.49933452 -7.971001953 0.21 24.9654 23.3449 22.4014 21.863 21.6459
34.13386037 -7.969598215 0.72 26.4572 25.0002 23.5921 22.3054 21.8001
34.66986092 -7.970721753 0.36 23.9642 21.9437 20.5409 19.9386 19.6411
34.05186272 -7.968666669 0.59 26.0468 24.5513 23.1623 22.2982 21.6481
34.15404834 -7.968639533 0.75 26.9859 25.2571 23.6898 22.3256 21.8024
34.07576423 -7.969281855 0.81 24.317 23.4919 22.3819 21.1363 20.634
34.44998037 -7.967042374 0.49 26.9571 24.0486 22.8576 21.9484 21.4807
34.19060542 -7.965496753 0.78 25.7368 24.7093 23.5699 22.2848 21.7459
34.93583682 -7.965046518 0.88 26.0454 25.0501 23.4515 22.2205 21.3754
34.88877339 -7.964157259 0.82 25.6902 24.7094 23.6551 22.4351 21.8069
34.43591342 -7.963841445 0.69 99.0 24.52 22.929 21.6301 21.0626
34.10232732 -7.962368067 0.69 99.0 25.278 23.8322 22.4844 21.9291
34.19128467 -7.96331744 0.49 25.2889 23.6174 22.2722 21.4451 21.1369
34.13482337 -7.961612857 0.77 26.0898 24.7996 23.2044 21.8282 21.3561
34.31724642 -7.961424801 0.31 24.3663 22.6939 21.4546 20.885 20.6319
34.77796488 -7.959206129 0.74 25.9752 24.7796 23.5489 22.2645 21.7883
34.18178834 -7.959762157 0.68 25.3545 24.2691 22.7749 21.848 21.3065
34.14093791 -7.958428892 0.52 26.3891 23.495 22.0805 21.164 20.7687
34.34341105 -7.958270527 0.64 25.9989 24.5363 23.2956 22.0868 21.8201
34.78700993 -7.959026312 0.74 26.6759 24.664 23.0439 21.743 21.0031
34.66363958 -7.957943705 0.36 24.3161 22.8132 21.5242 20.9623 20.6408
34.38057999 -7.956909691 0.55 26.0424 24.7154 23.2517 22.4293 22.0975
34.60077783 -7.957031036 0.69 24.8522 23.738 22.6108 21.5956 21.1426
34.868441 -7.955272563 0.44 26.0614 23.7735 22.3777 21.5522 21.1835
34.64666665 -7.955357727 0.58 25.7228 24.2073 22.8233 21.851 21.4515
34.40142608 -7.954346432 0.51 26.5796 24.2248 22.7399 21.7274 21.2505
34.59974056 -7.952696311 0.79 25.3215 24.3803 23.2428 22.0632 21.5226
34.11265412 -7.951607358 0.7 25.3489 23.7484 22.6262 21.3495 20.8514
34.86967291 -7.949396287 0.94 26.6915 25.8341 23.5652 22.3082 21.2778
34.42877253 -7.9497654 0.79 99.0 25.3124 23.5188 22.0826 21.2424
34.45082812 -7.948442672 0.23 24.8403 23.1091 22.0954 21.6067 21.3286
34.93833314 -7.947146345 1.13 25.9633 25.4299 23.6344 22.3898 21.4479
34.84153217 -7.947533549 0.77 26.6007 24.8843 23.2684 21.9861 21.3143
34.57260923 -7.94778752 0.6 25.9245 23.6521 22.1926 21.0583 20.6288
34.95077725 -7.946979311 0.53 25.1298 23.0502 21.5468 20.6762 20.2961
34.11701945 -7.947279653 0.21 23.4865 22.0432 21.0999 20.6152 20.3921
34.19553256 -7.945066149 0.76 25.6428 24.7232 23.366 22.2712 21.7856
34.24178145 -7.944950634 0.68 27.1647 24.9666 23.2357 22.0042 21.5443
34.86663846 -7.94509877 0.75 25.9094 24.5697 23.1624 21.7963 21.2862
34.39991172 -7.945007982 0.51 25.8037 23.7879 22.2691 21.4133 21.0427
34.39212064 -7.944266353 0.29 24.7616 23.3673 22.3408 21.8261 21.5646
34.25768878 -7.944155011 0.54 25.396 23.4806 22.0026 20.9981 20.6358
34.4435951 -7.944309872 0.21 23.9413 22.3172 21.3016 20.8493 20.6432
34.46643304 -7.943553723 0.77 24.9962 23.9302 22.7927 21.5019 20.9716
34.70677141 -7.940871639 0.56 26.6178 24.5691 23.0517 22.0593 21.7129
34.14368914 -7.940084009 0.7 99.0 25.1647 23.4289 22.1561 21.6618
34.11798074 -7.939456741 0.48 24.7696 22.9077 21.4541 20.6071 20.1942
34.48226656 -7.938855406 0.69 27.1154 25.0782 23.6029 22.2631 21.8201
34.41311418 -7.940495219 0.19 23.867 22.3528 21.4098 20.9512 20.772
34.56003617 -7.93808452 1.04 26.1724 25.7611 23.6532 22.2872 21.4327
34.50969398 -7.938221089 0.23 22.7798 21.4577 20.5782 20.1337 19.8949
34.12489039 -7.935635528 0.68 26.6572 24.405 22.8234 21.496 21.0218
34.51471947 -7.934285762 0.47 27.0757 24.6411 23.2235 22.3204 22.0241
34.85691712 -7.93453295 0.84 25.6951 24.7193 23.4111 22.1548 21.4579
34.75128141 -7.933611668 0.27 25.6131 23.9286 22.7629 22.2844 21.999
34.57716505 -7.934096882 0.58 24.9729 23.7112 22.3715 21.4654 21.116
34.12760345 -7.934326526 0.69 26.1735 24.1674 22.714 21.444 20.8725
34.91089334 -7.931979785 0.31 24.616 22.8121 21.5107 20.9193 20.6149
34.16868143 -7.930076084 0.76 24.6602 23.6918 22.4442 21.1956 20.7525
34.19866275 -7.929768133 0.56 25.1491 22.991 21.5418 20.5254 20.1593
34.38334153 -7.929824209 0.76 26.3581 24.7174 23.0007 21.7613 21.2344
34.44775045 -7.928204704 0.43 26.6026 24.2434 22.8479 22.1454 21.7094
34.88841496 -7.927938205 0.96 24.719 24.0955 23.1254 21.9178 21.1611
34.10153248 -7.927417055 0.67 24.7935 23.6297 22.5217 21.5177 21.0715
34.26677872 -7.927675387 0.31 24.7269 23.1251 22.0853 21.4956 21.1403
34.68992642 -7.927326435 0.71 25.6955 24.4809 23.297 22.271 21.6613
34.63489 -7.927187221 0.87 25.6545 24.7283 23.0408 21.8505 21.0688
34.79038157 -7.92719904 0.44 25.3774 23.8146 22.5555 21.9464 21.5651
34.72699843 -7.926276224 0.57 99.0 24.6021 23.0119 21.9853 21.5116
34.78374629 -7.927437529 0.36 23.8701 22.2217 21.0422 20.4138 19.9871
34.33106714 -7.92448241 0.25 23.7538 22.3269 21.2858 20.7583 20.5201
34.44993968 -7.923279531 0.57 25.8748 24.4187 22.9075 22.0164 21.5881
34.96752416 -7.923053169 0.83 26.4814 25.0374 23.0623 21.8332 20.9835
34.35563682 -7.921471008 0.45 24.0077 22.5195 21.3086 20.6785 20.2606
34.4272034 -7.920526429 0.22 25.1866 23.507 22.5555 22.0383 21.7596
34.95736826 -7.920599704 0.32 24.4775 22.6079 21.2857 20.7377 20.4657
34.82436804 -7.919760761 0.31 24.557 23.2753 22.2111 21.7643 21.4633
34.77101497 -7.9192171 0.77 25.5418 24.3246 22.9381 21.7151 21.1174
34.61679297 -7.91874912 0.84 99.0 25.4946 23.4903 22.1787 21.3128
34.44139306 -7.919421132 0.5 25.4794 23.8773 22.3608 21.5969 21.2453
34.52233981 -7.918048255 0.21 22.4695 20.855 19.8485 19.3801 19.1429
34.88118392 -7.914895879 0.71 26.5216 24.6377 23.0532 21.7395 21.2483
34.25380038 -7.914871178 0.33 23.9339 22.5801 21.5028 20.9664 20.63
34.32743614 -7.913940984 0.66 26.3035 24.8991 23.3419 22.2624 21.8747
34.43183879 -7.913146949 0.22 24.2264 22.5414 21.4962 21.0571 20.803
34.29217481 -7.912250775 0.3 25.833 24.162 22.9967 22.4957 22.1924
34.26456604 -7.912568659 0.3 24.3696 22.7267 21.5192 20.9548 20.7247
34.41713262 -7.912386801 0.56 24.707 23.1193 21.5839 20.7069 20.274
34.79109321 -7.911119673 0.8 99.0 25.6379 23.7038 22.4499 21.6552
34.33648597 -7.913400742 0.45 23.8467 22.3776 20.9932 20.3455 19.9893
34.95401505 -7.910826776 0.22 24.5748 23.1853 22.2764 21.8103 21.6488
34.84887376 -7.910096014 0.87 25.1492 24.2369 22.9459 21.7912 20.9828
34.40157522 -7.910084232 0.78 25.52 24.3257 22.839 21.6119 21.0022
34.09783752 -7.908808702 0.58 25.8727 23.7936 22.2203 21.2494 20.8134
34.04094073 -7.909469388 0.31 24.3051 22.4979 21.1803 20.5732 20.3147
34.44270338 -7.907587852 0.2 24.4541 22.8356 21.8791 21.4084 21.1086
34.25693697 -7.906768924 0.29 24.93 23.0611 21.9168 21.389 21.113
34.29423421 -7.906242965 0.26 25.4421 23.857 22.7447 22.2343 21.9645
34.24727978 -7.907317998 0.34 23.7528 22.0619 20.7239 20.13 19.8402
34.06386151 -7.906070549 0.63 24.2787 23.1668 21.9064 20.9768 20.6047
34.27591719 -7.905635404 0.24 25.6635 24.0816 22.9603 22.4779 22.348
34.19574813 -7.905661264 0.46 25.9629 23.6074 22.061 21.2707 20.882
34.94899827 -7.905083568 0.68 99.0 24.4033 22.8293 21.5084 20.9732
34.9544981 -7.905932728 0.25 23.6919 21.9688 20.8797 20.3947 20.0541
34.2473224 -7.905286352 0.55 25.25 23.5047 22.134 21.2327 20.8026
34.78356208 -7.905160173 0.49 25.3613 23.9653 22.8362 22.187 21.7313
34.69286271 -7.903714771 0.73 27.1744 24.9136 23.3171 22.0701 21.2679
34.25641676 -7.904110158 0.68 26.4915 24.2183 22.6237 21.3077 20.8683
34.5832007 -7.903415112 0.6 24.9004 23.4902 22.0022 21.0458 20.6367
34.63283878 -7.901843405 0.82 25.1152 24.0564 22.9661 21.7556 21.0515
34.09256683 -7.901154279 0.75 25.9743 24.8592 23.6405 22.4461 21.8901
34.77109638 -7.901634373 0.86 26.6047 25.5654 23.7545 22.474 21.8009
34.90696577 -7.901415167 0.83 26.0794 24.7768 23.1932 21.9057 21.1302
34.58132838 -7.900086151 0.56 26.4725 24.6715 23.2476 22.3122 21.8094
34.13318902 -7.900487261 0.54 24.0976 22.8289 21.3859 20.624 20.1901
34.67270195 -7.899674693 0.79 26.1596 24.6262 22.8539 21.6558 21.0047
34.02421941 -7.898811437 0.57 99.0 24.6972 23.2969 22.1789 21.7146
34.34697693 -7.900299224 0.61 24.7555 23.7964 22.3677 21.6285 21.1762
34.76705342 -7.898088014 0.69 99.0 25.3356 23.6817 22.4688 21.8449
34.70077556 -7.898049717 0.45 25.3048 23.9769 22.7954 22.2147 21.8237
34.6864816 -7.898017012 0.24 24.5383 23.1637 22.2526 21.8214 21.526
34.27070906 -7.898212338 0.29 23.8871 22.1662 20.9478 20.3903 20.1019
34.02207323 -7.89693026 0.8 26.6376 25.2299 23.8278 22.4943 21.6704
34.11572389 -7.896529445 0.57 99.0 24.5268 23.565 22.4621 21.9831
34.65827629 -7.89641429 0.72 26.0648 24.8164 23.5577 22.484 21.8651
34.42325763 -7.892813551 0.18 23.4731 22.0422 21.2154 20.8003 20.5158
34.27152381 -7.891949076 0.67 25.7106 23.6142 22.0433 20.7289 20.264
34.0385128 -7.891805476 0.47 24.8602 22.8588 21.433 20.628 20.3036
34.33403888 -7.890133524 0.81 99.0 24.9903 23.0131 21.8272 20.9904
34.11675225 -7.889853948 0.51 99.0 24.1059 22.5501 21.7856 21.2874
34.51259232 -7.889506712 0.72 99.0 24.8195 23.1596 21.669 21.2289
34.05382364 -7.888208959 0.31 24.5287 22.77 21.462 20.8805 20.5986
34.58202444 -7.88773151 0.6 25.3539 23.972 22.6949 21.7343 21.2989
34.10931351 -7.886648184 0.78 26.0323 24.9159 23.5547 22.1918 21.6287
34.9651969 -7.886449465 0.77 27.1106 25.2424 23.6061 22.2605 21.3744
34.88245997 -7.885976293 0.53 25.519 24.0582 22.6859 21.8903 21.4843
34.26073227 -7.887325533 0.27 24.1424 22.5083 21.3188 20.7618 20.5491
34.62953813 -7.885852181 0.54 25.2936 23.6621 22.1226 21.27 20.9361
34.67147393 -7.886498959 0.67 27.2289 24.3258 22.7708 21.4831 20.9538
34.95470961 -7.883350332 0.82 26.4899 25.0401 23.3554 22.0485 21.2568
34.9461497 -7.88202477 0.91 25.4653 24.6947 23.0355 21.7843 21.0405
34.80954556 -7.881367316 0.68 25.7256 24.139 22.5973 21.4126 20.9702
34.06747149 -7.879495835 0.56 99.0 24.9249 23.3899 22.2891 21.9567
34.37634542 -7.880013151 0.77 26.2148 24.4868 22.7654 21.4457 20.7989
34.04521273 -7.87925836 0.88 25.3724 24.6534 23.4719 22.3651 21.7008
34.25086327 -7.878538369 0.8 26.0216 25.0883 23.5306 22.1573 21.7153
34.68019184 -7.879915642 0.82 24.9632 24.0724 22.8463 21.7162 21.09
34.53660034 -7.878188378 0.79 26.1943 25.0702 23.5779 22.2366 21.6669
34.97698045 -7.878462504 0.58 24.6586 23.4023 22.0885 21.2189 20.8206
34.96985574 -7.877192774 0.62 25.6748 24.0925 22.7427 21.6738 21.2572
34.27734973 -7.878582524 0.31 24.4137 22.4752 21.2083 20.6727 20.4368
34.14162703 -7.876827942 0.64 26.6533 24.5618 23.041 21.8873 21.4179
34.92099869 -7.877315517 0.45 25.5391 23.6422 22.215 21.4813 21.0948
34.75096006 -7.876453761 0.76 27.4592 25.3319 23.682 22.389 21.4914
34.13608001 -7.876561793 0.52 26.9473 23.8128 22.3027 21.4884 21.1605
34.83184391 -7.875728261 0.83 26.4679 25.2908 23.8343 22.4639 21.6922
34.13179449 -7.876068579 0.62 99.0 24.7386 23.2359 22.0419 21.5452
34.07082847 -7.876233717 0.59 25.028 23.2775 21.8753 20.7912 20.4071
34.283127 -7.875367312 0.66 26.6514 25.0279 23.5681 22.3707 21.9763
34.53559073 -7.875175362 0.81 25.0666 24.2574 23.1445 21.8824 21.406
34.96864941 -7.873371296 0.25 25.7902 24.0836 23.0771 22.4608 22.2359
34.64226709 -7.873143162 0.31 25.7509 23.736 22.6235 22.0763 21.7478
34.91474254 -7.872399211 0.83 26.2098 25.3525 23.9507 22.4647 21.976
34.61411437 -7.872648947 0.82 24.8191 23.9164 22.6735 21.4579 20.8415
34.06905562 -7.872447524 0.65 25.0881 23.9427 22.5088 21.6276 21.0847
34.3824065 -7.87108682 0.19 25.0944 23.6586 22.9004 22.4131 22.2987
34.1174101 -7.870699362 0.7 26.2152 24.4548 22.987 21.7113 21.2139
34.57617401 -7.87116139 0.97 26.2806 25.3234 23.5832 22.4187 21.4071
34.91946003 -7.870311986 0.81 25.071 24.1619 22.9987 21.8287 21.2363
34.79558407 -7.870464011 0.84 25.4829 24.4963 23.1954 21.9532 21.2178
34.46430804 -7.870683593 0.59 26.6723 23.8499 22.3571 21.1937 20.7659
34.75126795 -7.869427465 0.53 25.2372 23.9827 22.7263 21.9703 21.5944
34.30190244 -7.869040912 1.15 25.6292 24.8722 23.6283 22.4485 21.4899
34.46301965 -7.868728567 0.5 25.7633 23.7175 22.2291 21.4372 21.0248
34.91070277 -7.869311097 0.73 25.0118 23.7318 22.6225 21.3607 20.8334
34.14840308 -7.868735806 0.37 25.6801 23.8646 22.5077 21.8646 21.5771
34.11679354 -7.868039507 0.8 24.9799 24.0031 22.4813 21.2387 20.7166
34.14611255 -7.867281459 0.37 25.7292 23.7175 22.3021 21.6745 21.3047
34.29353546 -7.866422628 0.75 99.0 25.0866 23.4307 21.9881 21.3194
34.38855152 -7.866650373 0.57 27.1017 24.1186 22.6984 21.5526 21.1561
34.63122227 -7.866351564 0.63 25.4444 24.0976 22.8336 21.8744 21.3467
34.87127756 -7.865746248 0.86 25.2996 24.4652 23.4164 22.2184 21.5877
34.13983535 -7.864934432 0.67 25.5264 24.3666 23.2388 22.2499 21.8035
34.27345273 -7.864347266 0.46 25.7934 23.5131 22.0516 21.1225 20.767
34.87048069 -7.864621771 0.23 24.2577 22.5224 21.4859 21.0033 20.7755
34.57405926 -7.862918953 0.68 27.1559 25.1823 23.5265 22.3111 21.8287
34.73398663 -7.8635488 0.47 25.5091 22.932 21.4708 20.714 20.3223
34.85842536 -7.86042927 0.26 24.0171 22.3841 21.2144 20.7356 20.3784
34.38595601 -7.858780838 0.55 27.5525 24.0048 22.8384 21.7269 21.2561
34.92542758 -7.858047257 0.8 99.0 25.6353 23.7403 22.4151 21.6169
34.39427239 -7.857886026 0.8 26.7201 25.3395 23.6681 22.3343 21.7125
34.70292168 -7.858948539 0.32 23.1508 21.5655 20.2791 19.7078 19.4122
34.96536787 -7.85625807 0.79 26.2539 24.6382 22.8812 21.5285 20.7928
34.55983081 -7.856408504 0.71 99.0 24.7568 23.0186 21.679 21.1885
34.40135145 -7.854934965 0.56 26.5723 23.9778 22.4736 21.3683 20.8752
34.35945675 -7.854138476 0.87 25.5822 24.7683 23.3583 22.1106 21.4451
34.89274239 -7.855913358 0.5 24.3839 22.5651 21.181 20.447 19.971
34.30441539 -7.855091041 0.47 23.1825 21.8702 20.7552 20.0574 19.7464
34.30382933 -7.854087677 0.49 25.4321 23.9687 22.8723 22.1222 21.7807
34.4239475 -7.853843613 0.65 25.7801 24.5096 23.2609 22.2404 21.8141
34.88407161 -7.853922817 0.52 25.5426 23.6541 22.2728 21.322 20.9104
34.35801212 -7.853913787 0.39 24.6418 22.5681 21.1104 20.3756 20.0546
34.4993029 -7.854379441 0.47 24.4252 23.0012 21.6515 21.0108 20.5745
34.14550585 -7.852437152 0.84 27.0157 25.6151 23.7369 22.4192 21.6639
34.18552798 -7.851908497 0.49 26.3352 24.2506 22.8428 22.0296 21.6777
34.29365265 -7.852428305 0.69 25.7254 24.0853 22.5758 21.3735 20.8656
34.40449335 -7.850931494 0.24 25.1716 23.7878 22.8009 22.3743 22.1997
34.13942786 -7.850852879 0.54 26.0013 24.2254 22.8879 21.9941 21.5417
34.09201801 -7.849812104 0.64 25.852 24.541 23.275 22.2958 21.7949
34.28359335 -7.848809668 0.51 26.2045 24.0824 22.6598 21.8307 21.3841
