# ra  dec  z  mag_u  mag_g  mag_r  mag_i  mag_z
208.00266742137  -0.921973512163732  0.489022  22.29405  21.13143  19.35433  18.45618  18.01884
208.532031619621  -0.863503457361541  0.333759  23.10819  21.11915  19.40702  18.84184  18.46071
209.443366710825  -1.02212699955637  0.328273  24.16086  21.06436  19.36104  18.81993  18.53365
209.658183477097  -0.978396739953217  0.342349  25.02072  20.92536  19.25926  18.68733  18.34694
209.804323359035  -0.867282237230384  0.362607  25.85131  20.88993  19.16907  18.56977  18.1669
209.888229124104  -0.97103108999261  0.350216  22.57739  20.88355  19.22563  18.63118  18.245
209.911211480655  -1.00651416315615  0.40086  25.27481  21.16823  19.36723  18.69724  18.26792
210.279359166061  -1.01160222209402  0.425432  24.26882  20.96973  19.23098  18.49897  18.04582
210.347644158222  -1.00082216798494  0.343357  22.49699  20.55807  18.87531  18.29424  17.89706
210.515938151723  -0.926126545320652  0.334529  24.26362  20.91792  19.27148  18.70446  18.37264
210.621208244651  -1.00407407096409  0.333222  24.04907  20.84545  19.21567  18.6596  18.31992
210.810551661575  -0.925136138835688  0.368247  23.49102  21.1599  19.34024  18.75016  18.29952
210.985980963314  -1.00341970660814  0.419598  24.42732  21.19095  19.38867  18.66733  18.27172
213.499806940238  -0.868470880276133  0.327977  22.31542  20.20905  18.51093  17.9953  17.66183
213.644919379493  -0.987312290916165  0.277871  21.76337  19.65952  18.15286  17.63044  17.3533
214.006019527676  -0.845245603159737  0.302415  23.57657  20.86468  19.32951  18.78834  18.44904
214.292374048872  -1.01163844870963  0.306588  25.50904  20.23235  18.70308  18.10854  17.764
214.290195397898  -1.01119781871522  0.319481  22.89  20.93466  19.30986  18.74434  18.50725
215.055755610917  -1.016306167601  0.303833  23.07404  20.72274  19.17991  18.63795  18.31917
215.105742248703  -0.910451163957788  0.307894  23.40137  20.42989  18.85823  18.28556  17.91865
216.143925675209  -0.90983311023294  0.308973  22.0487  20.56272  19.01238  18.45404  18.11687
216.200606395415  -0.974255811189652  0.338521  22.48139  20.89573  19.22045  18.63878  18.36002
216.365588107863  -0.910577914906361  0.337519  21.95755  20.49184  18.76013  18.19558  17.81366
216.504025733827  -0.919859258516557  0.289395  22.70687  19.47593  17.85005  17.31791  16.99263
216.796584714161  -1.01660255987079  0.332714  24.0068  20.75292  19.15219  18.56617  18.20663
216.853150373984  -0.968925996806504  0.32118  22.86853  20.45985  18.84216  18.23493  17.91368
216.894090756011  -1.04237133438437  0.322619  22.89488  20.42968  18.80097  18.20949  17.89564
216.906486251658  -1.02495408077984  0.313535  21.59892  19.60771  17.95389  17.37997  17.02267
216.950110353723  -0.836696295375283  0.335456  23.97243  20.52202  18.845  18.24767  17.91364
216.863341129101  -1.00214589238176  0.309269  22.33921  20.5223  18.91525  18.34702  18.04107
216.927417465933  -1.00102462185019  0.335581  22.73263  20.70685  19.02276  18.4802  18.16326
216.951722403241  -0.848894432673151  0.335812  21.85011  20.39158  18.66369  18.09513  17.75274
217.338612972674  -0.839630004527952  0.287891  23.41491  20.80729  19.28011  18.77789  18.42583
217.361686136139  -1.02750388439803  0.317127  21.88979  19.97457  18.30407  17.75859  17.40608
217.408924771803  -0.970514667886034  0.301934  24.00725  20.69381  19.12306  18.61134  18.25851
217.40962933681  -0.987990576517944  0.333594  22.94496  20.07525  18.31834  17.74748  17.41425
217.436970702678  -1.0095603483908  0.335024  22.95414  20.94802  19.27659  18.71775  18.32487
217.636109152859  -1.02034422826516  0.395171  22.34804  21.21893  19.36286  18.6797  18.37949
217.64944823885  -0.92712993937726  0.372766  23.84862  21.70025  19.86808  19.36368  18.92254
217.751389913427  -0.864683515857357  0.359727  23.4098  21.24655  19.38078  18.85265  18.44303
217.789550696184  -0.973430442738399  0.354917  22.93182  20.95977  19.15881  18.55813  18.24067
217.744493699104  -0.875115810330305  0.281833  21.8197  19.76906  18.23619  17.6903  17.32555
217.776447736885  -0.966803982850175  0.334715  23.66194  20.96742  19.33081  18.79467  18.50638
217.742025107234  -0.964634984578284  0.356607  23.24176  20.74225  19.00746  18.40602  18.03857
217.838321077231  -0.895650237578503  0.376494  25.31052  19.97162  18.1187  17.45293  17.08816
217.713942159012  -0.867143635649265  0.354049  22.69876  21.08863  19.34149  18.77479  18.35528
217.817783879352  -0.964710589297768  0.364318  25.13401  20.62257  18.94468  18.30449  17.96843
217.828962289367  -0.839222988033331  0.343639  24.52546  20.87737  19.21741  18.64175  18.30049
217.901266952892  -0.946585557828313  0.381771  24.24903  20.50638  18.66866  17.99623  17.65352
218.001884639216  -0.869063931405532  0.342262  22.77897  20.72478  19.07311  18.44981  18.08277
217.862286183097  -0.90815991446781  0.343072  22.71778  21.13335  19.43604  18.86111  18.53149
217.911757299866  -0.940831717111292  0.345967  22.57683  20.97791  19.25485  18.66677  18.26338
217.959913437914  -0.958040463021708  0.361348  24.71249  21.09343  19.43052  18.81434  18.41488
218.060263600569  -0.922930682499102  0.355606  23.53363  21.03949  19.30826  18.72735  18.26335
218.166949621869  -0.946478335027264  0.307156  23.87176  20.21363  18.61327  18.06744  17.7478
218.334795513787  -0.923271656404131  0.301529  22.02635  19.93184  18.32905  17.7701  17.3927
218.373907566258  -0.850910345441403  0.280698  23.54672  19.31681  17.71796  17.18984  16.84414
218.382042276811  -1.00638817477053  0.303571  21.7835  19.72957  18.1189  17.54554  17.18962
218.407960194201  -0.963978738129125  0.353328  23.02721  20.76274  19.0671  18.52526  18.04732
218.581322053377  -0.875499439366397  0.347383  23.2346  20.87897  19.1766  18.57003  18.25217
218.480206702118  -0.936792455503791  0.344937  25.39708  20.77417  19.06681  18.54437  18.2571
218.5462077888  -0.841217533264357  0.354261  24.93117  20.89315  19.11186  18.56485  18.16437
218.54941658463  -0.851922290650713  0.375639  21.93696  20.39268  18.64839  18.01433  17.55115
218.651518822674  -0.972457533452536  0.304071  22.23241  20.34205  18.74206  18.19375  17.80342
218.654135322098  -0.971883867909866  0.350473  23.72567  20.52901  18.72852  18.14178  17.78534
218.698660779738  -0.889805814738684  0.335479  22.62736  20.91279  19.27319  18.71882  18.31614
218.866755799269  -0.929278490869932  0.291266  23.0289  20.43272  18.9239  18.34856  18.04525
218.801201014063  -1.01916108668392  0.3589  22.59253  20.99657  19.33366  18.69506  18.4167
218.938309123638  -0.989399119369445  0.290999  22.39509  20.15542  18.63183  18.08124  17.66528
218.978793622332  -0.867539107966775  0.306346  22.59462  20.48859  18.90445  18.37034  18.03949
219.221109674048  -0.866805818909842  0.287266  23.20054  20.09574  18.56433  17.99144  17.69576
219.245077982319  -0.870166209609586  0.329634  23.02193  20.82104  19.11746  18.58968  18.22458
219.42492699298  -0.858961657038374  0.2814  23.32948  19.42063  17.86199  17.31941  16.96202
219.619540062712  -0.893359816712717  0.320166  22.8678  20.80251  19.20797  18.64618  18.2858
219.653021429182  -0.851841189899573  0.342724  23.25473  21.18138  19.53323  18.96407  18.60948
219.659815143128  -0.970066796824919  0.365604  23.89196  21.16369  19.41481  18.79009  18.42254
219.916833243539  -0.950563976602386  0.305539  21.86114  20.22512  18.68656  18.09919  17.73153
219.944387352929  -0.975872269987679  0.302259  23.48633  20.30846  18.7472  18.18104  17.80783
220.098250520712  -0.917589787111618  0.311385  22.28684  19.8974  18.26572  17.68407  17.33331
220.165680846586  -0.881290386322711  0.305349  24.67536  20.4398  18.83271  18.34029  18.03942
220.22290382261  -0.863434216720663  0.338833  23.06653  20.83018  19.19653  18.60883  18.28329
220.335323506133  -0.938689332188501  0.318323  23.81807  20.9048  19.33271  18.75618  18.45506
220.478887371287  -0.916402437050613  0.292188  21.68199  20.16799  18.66788  18.1603  17.83867
220.451746210624  -0.897101347569745  0.317026  23.07073  20.43737  18.86072  18.27343  17.91459
220.657957796462  -0.937461052134903  0.314604  22.70114  20.36647  18.79765  18.24025  17.97854
220.958353290747  -0.957171897952714  0.399408  22.57065  21.14799  19.29403  18.61528  18.19675
221.48792398835  -0.899936399238293  0.27726  22.28463  20.15751  18.68554  18.21191  17.92972
222.038305839274  -0.841104357944118  0.292984  23.11374  20.43398  18.91657  18.3666  18.00956
222.039448144875  -0.931821805288262  0.274728  21.64475  19.75674  18.25035  17.69642  17.38823
222.136891393613  -0.893389803216634  0.32597  24.62219  20.85595  19.23941  18.67937  18.26315
222.303992604116  -0.835101151200888  0.311444  24.36135  19.57676  17.89243  17.31912  16.99221
222.262028308237  -0.920351594600639  0.348246  22.70573  20.71136  18.95092  18.36759  17.99761
222.713875105809  -0.837165880053439  0.321075  22.51705  20.27574  18.61834  18.0488  17.69892
222.744605295014  -0.922558644833324  0.338355  23.19078  20.14715  18.34659  17.75641  17.45759
222.776413229772  -0.840014439068356  0.347535  22.50394  20.94161  19.2674  18.65018  18.30447
223.591285694378  -0.839766305231292  0.360617  24.42171  21.00538  19.24819  18.64624  18.29891
223.850882540229  -0.865979157272686  0.300709  22.26471  20.00254  18.41375  17.82654  17.48947
223.931975727339  -0.87321223369048  0.477571  22.67652  21.28979  19.50766  18.65283  18.16375
224.441388765804  -0.875400897826381  0.324257  22.00168  19.98882  18.29813  17.72964  17.33818
224.540947230941  -0.865775170200345  0.327701  23.31343  20.41413  18.74833  18.19922  17.76144
225.421203011609  -0.838598922759544  0.417268  23.74369  21.16431  19.24812  18.5149  18.14227
226.691323303196  -1.03952349860389  0.32424  22.94953  19.8227  18.15594  17.56853  17.20353
227.690003732818  -1.01847692012694  0.379661  25.27544  21.33221  19.37308  18.75665  18.39966
228.499229256525  -1.03845161167262  0.322248  22.95323  20.92374  19.31119  18.76315  18.40014
228.754494427476  -0.984205754076877  0.347587  22.99032  21.13713  19.45902  18.89026  18.67322
229.486869739379  -0.985739901276155  0.275222  21.20719  19.24574  17.68708  17.11626  16.67952
117.416439270966  -0.417057565483564  0.350301  22.20392  21.04588  19.34952  18.77617  18.4195
117.584818167009  -0.561226462985559  0.326217  22.4787  20.23829  18.43887  17.91188  17.59332
117.807500975671  -0.556894650652477  0.398893  23.64342  21.1341  19.42556  18.75588  18.39165
117.943816221566  -0.504911222548295  0.314388  22.33044  20.42423  18.83445  18.27987  17.93426
118.054922037907  -0.522392290205745  0.343225  25.50079  20.4526  18.77322  18.19238  17.73536
118.069210147581  -0.422481180880938  0.278647  22.59492  20.17702  18.67607  18.14975  17.83892
118.164775202857  -0.466450014894727  0.309851  21.46685  20.17061  18.6627  18.16281  17.81662
118.20069989826  -0.495269695817977  0.372661  22.23069  21.09544  19.21929  18.60081  18.18409
118.273906727908  -0.439874281890489  0.293026  23.02367  20.08964  18.54681  17.97672  17.58464
118.417763572841  -0.572384261279495  0.397969  22.9419  21.03283  19.23135  18.55801  18.12099
118.581351481019  -0.518101003101071  0.362488  23.68655  20.96727  19.09366  18.50831  18.09199
118.638655362747  -0.575016311122402  0.361463  22.98113  21.24547  19.43808  18.83679  18.42491
118.627467254286  -0.605524047924795  0.336347  23.66919  20.63007  19.02294  18.45363  18.07535
118.630188646202  -0.608087554271264  0.296432  22.91274  20.04302  18.48376  17.8877  17.57499
119.04473023594  -0.590845304112454  0.355157  24.36416  20.24923  18.60562  17.95828  17.60654
118.96017176504  -0.42787976126779  0.298329  22.85743  20.86516  19.37072  18.80995  18.56925
119.152030929387  -0.581975298813819  0.337986  23.01392  19.92902  18.24333  17.59822  17.32568
119.155041172623  -0.455827218693576  0.277655  21.86292  19.82913  18.31487  17.74222  17.38563
119.31969295222  -0.504189113295383  0.280636  22.41875  20.45597  18.97417  18.46925  18.14294
119.248498024801  -0.527451510509879  0.376498  25.15305  21.17868  19.2012  18.64136  18.15579
119.365480925778  -0.571550355757568  0.326906  24.22278  20.9461  19.31987  18.78666  18.48241
119.371859720347  -0.494996456394847  0.372061  22.50991  21.12748  19.27604  18.65572  18.3399
119.399570115633  -0.428238705839967  0.4721  22.54764  20.90884  19.09105  18.23923  17.85024
119.935227313066  -0.429201419184989  0.24326  22.38838  19.54086  17.94055  17.4891  17.23625
119.819159187483  -0.424159953961359  0.349937  23.31116  21.11593  19.28261  18.72337  18.41707
119.883064333141  -0.558348707033897  0.359224  21.9306  20.87567  19.01882  18.42141  18.09732
120.061975579877  -0.436246986218454  0.373217  22.6123  20.90519  19.21746  18.56876  18.20421
120.097981741093  -0.441376783082329  0.362494  23.19117  20.65423  18.82975  18.21279  17.8377
120.145177445043  -0.417433125689252  0.375088  22.97506  20.75978  18.89245  18.29223  17.83937
120.293657058951  -0.621242376104963  0.302583  22.03324  20.10176  18.50976  17.9863  17.67006
120.776745094167  -0.580516598055576  0.311064  23.83296  20.8453  19.27787  18.71324  18.41536
120.823434255332  -0.501179704090292  0.355864  24.47733  21.26873  19.48696  18.91863  18.43017
120.903840349294  -0.542985103593337  0.336883  25.99908  20.50111  18.89728  18.28838  17.91002
121.00955615382  -0.585286253790747  0.412711  26.11029  21.08097  19.44497  18.7333  18.29767
121.097315708263  -0.537259099521321  0.386499  24.55682  21.17888  19.3891  18.72692  18.33461
121.638692786068  -0.580279992117635  0.350787  24.49568  20.67925  18.98166  18.40237  17.94245
122.108006596281  -0.526152973349526  0.345991  21.99836  20.67862  18.99669  18.3983  18.02009
122.927351908682  -0.445847226620749  0.318932  23.48704  20.47551  18.88299  18.3259  17.96609
122.94993488248  -0.506958583070552  0.325232  22.57596  20.32262  18.66403  18.10822  17.70167
123.018300161618  -0.580803724028104  0.300406  24.41577  20.72873  19.18976  18.64914  18.32935
123.064329376594  -0.449668718510662  0.442121  24.89745  20.99694  19.23058  18.46296  18.08301
122.987394947829  -0.567831864430837  0.334762  22.19766  19.85151  18.13662  17.55354  17.15378
123.063167150786  -0.464152711675753  0.2953  22.39466  20.44264  18.94837  18.37578  18.00099
123.043188869314  -0.463750198804272  0.339717  22.26144  20.76737  19.05634  18.53778  18.18111
123.236095219408  -0.454348080556527  0.349486  22.02908  20.42885  18.76807  18.16318  17.75284
123.205542500394  -0.450159324078861  0.278928  24.43406  20.49896  19.00612  18.4638  18.03032
123.219787186543  -0.436493488211697  0.32956  22.51826  20.53775  18.91362  18.32243  17.98151
123.244028715444  -0.618920103797082  0.378887  24.61741  21.25627  19.37574  18.76809  18.28787
123.263688362134  -0.500447550084123  0.343256  24.8462  20.40993  18.62132  18.04236  17.70298
123.269418376124  -0.496760109750775  0.344966  23.07576  20.99943  19.29968  18.79451  18.4785
123.271720329371  -0.504451313076698  0.321545  23.45338  20.78011  19.15206  18.60472  18.27004
123.265915044292  -0.484631870790872  0.333773  22.41885  20.10029  18.33536  17.76456  17.47326
123.261515509718  -0.460691579587411  0.36092  21.65217  20.57563  18.83321  18.21875  17.80885
123.366830316356  -0.467290431763239  0.316444  22.46389  20.57944  18.99646  18.46709  18.13486
123.286135982048  -0.503523918832042  0.30731  23.18069  20.65855  19.0451  18.51416  18.09522
123.301318540782  -0.523343386578953  0.345394  23.04052  20.97579  19.2751  18.66577  18.25297
123.395373900339  -0.537148413615031  0.338241  22.1426  20.65168  18.94249  18.37422  18.0384
123.462005654104  -0.43227380310366  0.3523  23.85944  21.02987  19.25602  18.72665  18.32456
123.508605901492  -0.533413590989449  0.329192  22.20173  20.4268  18.74048  18.18154  17.89049
123.563278653645  -0.538847819549791  0.324039  22.00894  20.20802  18.57048  17.96962  17.59267
123.555722144663  -0.50179727051709  0.280992  22.39442  20.03844  18.49929  17.97154  17.63313
123.603106856366  -0.459966626349816  0.312506  23.08931  20.0913  18.42656  17.90942  17.53187
123.594525038742  -0.427080144910608  0.278024  21.73785  20.03754  18.4939  17.9858  17.62897
123.639706224999  -0.541545728140255  0.393373  24.32399  21.19394  19.46155  18.79665  18.45218
123.663696293239  -0.494019625383664  0.331192  22.69126  20.57995  18.8955  18.33999  17.95446
123.675142178068  -0.527308247208463  0.329917  23.63395  20.83782  19.26816  18.67497  18.36042
123.767837200124  -0.439369236730871  0.301572  23.24757  20.70254  19.17033  18.59705  18.25001
123.787795498961  -0.547316806353797  0.291134  24.87565  20.60506  19.08074  18.57658  18.2576
123.73254803269  -0.471454379933461  0.325393  21.97524  20.47584  18.84694  18.26142  17.93694
123.78590352416  -0.472557154999881  0.303512  22.95315  20.24758  18.70529  18.21913  17.91771
123.790018581889  -0.495626353121506  0.320862  22.82159  19.90703  18.22012  17.63383  17.32699
123.797757483265  -0.481240397599276  0.307852  22.51753  20.12887  18.52137  17.9402  17.61676
123.798766413582  -0.466400951202569  0.305819  25.32283  19.9058  18.30662  17.74103  17.37246
123.717521443726  -0.435409182107114  0.335922  23.09049  20.60514  18.84901  18.29403  17.99925
123.746625050238  -0.604327899533759  0.332611  23.82153  21.00823  19.40435  18.83884  18.49315
123.741025649653  -0.450672716857187  0.302721  23.70841  20.72468  19.11017  18.5582  18.22895
123.72871247301  -0.43512387425492  0.372255  24.54276  20.80101  18.89412  18.28571  17.7759
123.901186302704  -0.582954594285228  0.343855  23.08507  20.58127  18.88703  18.3035  17.89488
123.852822443533  -0.551222370369507  0.302854  22.43487  20.40743  18.82673  18.33452  17.99939
123.875384815829  -0.524404067782893  0.323993  23.08991  20.82524  19.18086  18.69193  18.29103
123.991728789404  -0.456998645231249  0.31457  22.01428  20.2599  18.64011  18.0838  17.79611
123.895080251618  -0.598338001649898  0.379972  23.57025  20.87731  18.92475  18.27098  17.86585
123.970685098307  -0.479189167796322  0.322891  22.27881  20.64241  19.05833  18.50194  18.16036
124.06704269357  -0.46746113251176  0.376062  21.97878  20.68058  18.77846  18.15083  17.77375
124.067879175914  -0.465093744315751  0.375573  23.71356  21.35757  19.39025  18.84597  18.30074
124.071001845871  -0.483096094147916  0.354892  25.07128  21.06991  19.32822  18.77711  18.418
124.104430333653  -0.53736989044764  0.351529  22.71574  20.7565  19.03665  18.45269  18.08056
124.045748777667  -0.474397512173588  0.345388  24.23031  20.9502  19.26303  18.71041  18.32592
124.23541800993  -0.552227553789879  0.304247  24.5022  20.64569  19.08227  18.55294  18.23916
124.32168520614  -0.572223700657414  0.259136  21.65105  19.2719  17.76482  17.23641  16.96022
124.32372109743  -0.571798100453681  0.312974  23.00839  20.64547  19.11141  18.50684  18.24358
124.34844727937  -0.614197367159404  0.359855  25.71386  20.77368  19.11324  18.48321  18.19078
124.430194310705  -0.579469329109294  0.328045  23.77985  20.89911  19.26997  18.70035  18.36715
124.375702351304  -0.483935908412029  0.441385  22.50641  20.88884  19.03841  18.2533  17.92795
124.43250238352  -0.458630356310649  0.347676  23.36284  21.05589  19.37716  18.79017  18.42833
124.663497698469  -0.540039303514758  0.344758  24.28309  21.18239  19.4322  18.85972  18.63694
124.649955117891  -0.462637559349428  0.343922  22.93663  20.27863  18.56454  17.96048  17.63038
124.602009158538  -0.559635514516755  0.382722  25.27695  21.36712  19.21838  18.55669  18.13343
124.64686664589  -0.461394291572337  0.355452  22.2079  20.59283  18.81194  18.20155  17.85178
124.893485925666  -0.554482665531499  0.29903  22.85087  20.38949  18.83574  18.31408  17.96497
124.974831414566  -0.435103451541215  0.341411  21.96886  20.53707  18.83214  18.25933  17.86909
124.969441782881  -0.544050481126246  0.421349  25.47611  21.30691  19.45006  18.73771  18.30828
125.013212558886  -0.472023047901994  0.294925  22.42297  20.42938  18.88393  18.32675  18.01127
125.124458111286  -0.440540859257956  0.336771  23.77802  20.79202  19.07994  18.51565  18.10868
125.169958553769  -0.546186603969372  0.363785  24.69008  20.69469  18.95829  18.34618  17.92134
125.415121949008  -0.493002613558553  0.350776  21.93672  20.75958  19.00729  18.44267  18.01765
125.59585231992  -0.54404081022611  0.361581  21.50691  20.34856  18.57242  17.96489  17.59743
125.597041009845  -0.544518989480851  0.366095  24.92091  20.95188  19.10866  18.48697  18.12535
125.665971413378  -0.500192619778834  0.359435  21.72644  20.09928  18.32698  17.67641  17.38877
125.728122853148  -0.433798566459771  0.286151  22.91799  20.33198  18.81066  18.3034  17.9592
125.656759986756  -0.478263323104877  0.363588  25.29749  21.32784  19.56813  18.99535  18.64222
125.771455446125  -0.437867215645696  0.287685  23.49678  20.2999  18.81131  18.33574  17.9182
125.811022808318  -0.52480799153189  0.377956  24.91418  20.99473  19.20251  18.55704  18.10764
125.833034963975  -0.470809543691754  0.330621  22.47951  20.71343  19.05363  18.50732  18.19242
126.415037897968  -0.522836197067316  0.352429  25.33099  20.80722  18.94695  18.32114  18.08114
126.446325533744  -0.491499618892002  0.320332  24.78193  21.06901  19.48527  18.96488  18.58881
126.547684467945  -0.52012635984254  0.33727  22.97408  20.65281  18.93291  18.37576  18.09904
126.565471343525  -0.610831794196801  0.352468  22.56257  21.12309  19.36918  18.85899  18.41334
126.788903611195  -0.548179165993931  0.27635  21.78652  19.9124  18.43029  17.93806  17.6143
126.96273233206  -0.489306427646717  0.253851  21.42202  19.12722  17.62788  17.10939  16.71365
126.843980426565  -0.582762748038358  0.369539  25.78874  20.95797  19.28772  18.72816  18.2325
126.908308652587  -0.515701278570453  0.355892  22.91109  21.0738  19.3055  18.69341  18.43411
127.016648216122  -0.611501147081825  0.342595  24.38632  20.46802  18.80351  18.19385  17.83446
127.039918001404  -0.529782678956065  0.29193  23.12291  19.10121  17.43993  16.92788  16.48931
127.099210229128  -0.506388838282031  0.322869  24.17802  20.05714  18.40592  17.83009  17.43599
127.068031825577  -0.496964889090858  0.318292  22.81736  20.64795  19.05829  18.49522  18.10789
127.244906230405  -0.609994976450677  0.403763  22.98064  21.02575  19.19783  18.51109  18.09947
127.312917314933  -0.465979954743448  0.368695  23.20401  21.32846  19.26651  18.67497  18.28799
127.346689832221  -0.461106469506972  0.371454  24.16614  21.06862  19.15258  18.50811  18.17977
127.377575076275  -0.549718729566297  0.268256  22.21901  19.80852  18.30794  17.74014  17.33358
127.603339247809  -0.602224208511481  0.394429  26.17827  21.27413  19.45742  18.78501  18.44444
127.910497077669  -0.544051975880258  0.322506  24.80093  20.67307  19.05881  18.53081  18.16217
127.940709813414  -0.489904863566031  0.358736  23.73501  20.86506  18.99248  18.38922  18.02717
128.152993293092  -0.608953768125822  0.345771  22.87868  20.65512  18.95073  18.36491  17.9783
128.196415072453  -0.470977675751577  0.336312  23.90935  20.63041  18.94237  18.33887  18.02934
128.32231532184  -0.624963679981455  0.412502  23.82387  20.96784  19.0607  18.35576  17.90265
128.323334424978  -0.5531434112439  0.375889  21.79347  20.80375  19.10626  18.4606  18.06152
128.337905443912  -0.452616986751798  0.374197  26.29891  21.41437  19.5602  19.00548  18.48186
128.374279444202  -0.596673436869549  0.387891  22.47421  21.14807  19.38153  18.71541  18.34872
128.586005149349  -0.522450111905279  0.358566  23.36739  20.27847  18.45071  17.87307  17.46972
128.705480745768  -0.627805233008121  0.31909  23.31857  20.13686  18.50113  17.95665  17.52322
128.68117828969  -0.629044830016698  0.349213  24.45412  20.54696  18.72887  18.14983  17.77602
128.713558909939  -0.590627096049757  0.342743  22.87109  20.13264  18.38422  17.84784  17.39144
128.736474988495  -0.571877849958783  0.335075  22.83279  20.64395  18.97885  18.44609  18.06582
128.73858540357  -0.570835656440705  0.296998  22.69887  20.05747  18.50738  17.92099  17.568
128.745440391608  -0.589154662036483  0.302801  22.14141  19.84475  18.24005  17.65446  17.25999
128.652384654575  -0.464498508363655  0.342982  23.15235  20.57452  18.82905  18.29045  17.85306
128.688403399367  -0.501345474458081  0.306126  24.33393  20.85317  19.25944  18.76253  18.41476
128.699540800911  -0.556867880458803  0.352825  23.96397  21.07767  19.38657  18.76582  18.42375
128.780613557108  -0.431886273095599  0.33854  23.68515  21.06661  19.44496  18.86655  18.5329
128.843923294688  -0.593872294306351  0.380785  23.96428  21.3261  19.62307  18.98091  18.58189
128.925719437678  -0.533293204794741  0.46791  22.9447  20.8873  19.1335  18.30904  17.69156
128.902232182153  -0.500584861686911  0.330334  22.80759  20.32245  18.5928  18.04442  17.65455
129.214413740886  -0.543368354686151  0.306587  24.27343  21.0381  19.47214  18.95512  18.5922
129.226317122889  -0.591860031341274  0.329097  22.17194  20.96696  19.33124  18.78765  18.43013
129.252971594385  -0.467834323881891  0.352646  21.6958  20.43254  18.75079  18.12683  17.72261
129.415234352927  -0.55810224857332  0.361902  22.82417  20.46587  18.66484  18.05416  17.64837
129.474685298191  -0.462949965305812  0.289525  24.32551  20.82822  19.31933  18.83125  18.4295
129.49752131238  -0.425578194941926  0.473735  23.20993  21.40497  19.47612  18.64472  18.15231
129.499732171683  -0.601162494760986  0.422202  25.75092  21.63523  19.46539  18.7423  18.25595
129.647815901992  -0.466738252487904  0.433003  25.51883  21.42354  19.3785  18.62853  18.04202
129.563412939677  -0.582684476323786  0.275509  23.28651  20.60833  19.12244  18.62532  18.29637
129.797863044772  -0.528142810213351  0.272063  21.507  19.51651  18.01761  17.46328  17.11612
129.978460484173  -0.478632829784596  0.388049  22.57987  21.10099  19.34037  18.68313  18.2696
130.016532901085  -0.457716583206565  0.301917  22.42624  20.35642  18.78237  18.25189  17.88905
130.077378977556  -0.549778211440271  0.275445  24.6216  19.96112  18.45872  17.90204  17.51453
130.053520569483  -0.532208935510906  0.41794  24.84009  20.33966  18.63918  17.9145  17.50491
130.231532683845  -0.626340757703491  0.306581  22.65483  20.02069  18.40863  17.86815  17.43165
130.464274709523  -0.575356472996742  0.279346  22.41718  20.10591  18.60294  18.06261  17.7231
130.618855270501  -0.460350714406825  0.436293  23.68195  21.18868  19.20229  18.43358  18.01286
130.672861648218  -0.570065780593846  0.278235  23.60238  20.07556  18.54076  17.99876  17.70078
130.606172588556  -0.449054767276403  0.433068  24.92996  20.936  19.25286  18.49753  18.11176
130.908041873158  -0.578995556723556  0.400975  25.7093  21.47087  19.4708  18.79649  18.42657
130.951057871915  -0.616513144680353  0.336619  23.42846  20.60564  18.76648  18.22923  17.89253
130.953271321631  -0.428528523128063  0.313408  23.61744  19.97406  18.34646  17.74414  17.3693
131.018939619838  -0.539684924224415  0.327717  25.45769  20.40582  18.73279  18.17217  17.75109
131.04716044556  -0.435147316310772  0.30245  24.95667  20.61643  19.05913  18.55805  18.14995
131.034264441774  -0.588698767064484  0.418105  25.63634  20.29821  18.48035  17.76076  17.29277
131.081150408709  -0.478026236885418  0.358166  23.42852  20.50499  18.63763  18.01465  17.67256
131.289648640139  -0.598110457683093  0.298647  21.70762  19.65562  18.05245  17.46683  17.05899
131.21198672395  -0.501298940620674  0.375998  24.23288  21.18232  19.44927  18.81967  18.40477
131.214639663177  -0.578936360402541  0.382448  23.12946  21.24074  19.42747  18.80308  18.34704
131.310874693366  -0.535989285688055  0.343448  21.9999  20.51627  18.84692  18.23701  17.92964
131.453751870682  -0.543107273117522  0.338518  21.67888  20.20456  18.48714  17.87845  17.52327
131.478110911711  -0.557463897695326  0.300497  23.43274  20.8593  19.33771  18.79004  18.44799
131.6178197525  -0.494254549921516  0.37994  23.95105  21.27374  19.35904  18.82412  18.32025
131.666135725498  -0.435355733118434  0.297347  23.44926  20.23491  18.63611  18.08804  17.76928
131.724854451828  -0.614992518795117  0.363955  23.36551  20.3928  18.70201  18.06447  17.64997
131.718657167776  -0.613526184008482  0.353958  24.58232  20.73517  19.03902  18.42151  18.01731
131.733454019024  -0.618072788929404  0.388798  22.66162  20.50591  18.72455  18.04754  17.65499
131.866951600517  -0.50644339889075  0.42212  23.82712  20.82965  18.96696  18.23329  17.73778
131.974150787952  -0.549825307388136  0.262772  22.00971  19.2637  17.76621  17.20893  16.82935
131.945030632219  -0.513450368440674  0.325671  21.83144  20.46413  18.83978  18.31362  17.95542
131.975697949833  -0.518570042859246  0.403672  23.48894  21.00912  19.21064  18.5139  18.08911
132.167435773229  -0.462564640326269  0.323914  22.28907  20.49302  18.93436  18.34979  17.99296
132.361959137912  -0.523565129393937  0.278667  22.07822  19.87847  18.33758  17.8167  17.41685
132.650009863305  -0.570485869295771  0.312873  22.95904  20.1488  18.5591  17.95202  17.58489
